titre,nomChaine,categorie,categorie_id,int_com,int_notes,erreur_vid,heure_publication,date_publication,date_tendance,vues,likes,dislikes,nb_com
Royal Wedding special: The marriage of Harry & Meghan,Global News,Horror,8,False,False,False,15:59:18,19/05/2018,21/05/2018,3040757,17850,2622,566
Best Violin Covers of Popular Songs 2018 - Top Instrumental Violin Covers of All Time,Havana Express,Drama,5,False,False,False,04:22:48,18/05/2018,21/05/2018,1444874,6093,853,215
MCFLY A ÉCRIT UN NOUVEAU SKETCH,Mcfly & Carlito,Foreign,7,False,False,False,08:00:33,20/05/2018,22/05/2018,2269757,193415,5061,7666
En toute honnêteté : Au Restaurant,Lolywood,Family,6,False,False,False,14:00:03,20/05/2018,22/05/2018,1549302,89223,2131,2979
"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",Diplo,Comedy,4,False,False,False,14:12:22,21/05/2018,22/05/2018,1641973,137672,2163,7564
سوحليفة: الحلقة 04 | Souhlifa: Episode 04,Ramadan Al Aoula TV,Foreign,7,False,True,False,00:22:22,21/05/2018,22/05/2018,1347824,0,0,865
Cardi B - Be Careful [Official Video],Cardi B,Comedy,4,False,False,False,14:01:34,21/05/2018,22/05/2018,3979874,296912,13390,29827
Giant Darts Battle | Dude Perfect,Dude Perfect,Anime/Animation,1,False,False,False,21:55:23,21/05/2018,22/05/2018,3553407,170009,2106,16003
Rehab: Last Week Tonight with John Oliver (HBO),LastWeekTonight,Foreign,7,False,False,False,06:30:00,21/05/2018,22/05/2018,2518743,58742,1233,5242
$3 Fries Vs. $100 Fries,BuzzFeedVideo,Drama,5,False,False,False,15:00:24,20/05/2018,22/05/2018,6449188,138703,6582,17958
[LIVE] BTS 'FAKE LOVE' - 2018 Billboard Music Awards,Jung Hyun Ran,Drama,5,False,False,False,02:57:09,21/05/2018,22/05/2018,6810591,472525,5732,24481
FULL CEREMONY: Prince Harry and Meghan Markle Royal Wedding,FOX 10 Phoenix,Horror,8,False,False,False,12:29:30,19/05/2018,22/05/2018,5386042,33741,5502,8435
MOWGLI - Official 1st Trailer,Warner Bros. Pictures,Foreign,7,False,False,False,18:00:16,21/05/2018,22/05/2018,2349949,20094,1703,4242
الكاميرا الخفيةجا يخدم لقى روحو En couple في  كاش خدمة,Taki  Rikos,Autos & Vehicles,2,False,False,False,01:25:00,20/05/2018,22/05/2018,1536069,11993,2623,1976
Nicki Minaj - Chun-Li (Live on SNL / 2018),NickiMinajAtVEVO,Comedy,4,False,False,False,07:53:59,20/05/2018,22/05/2018,2805930,151503,6453,16115
Golden State Warriors vs Houston Rockets Full Game Highlights / Game 3 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,02:23:13,21/05/2018,22/05/2018,3041434,14595,1109,4238
James Bay - Slide (Live),JamesBayVEVO,Comedy,4,False,False,False,16:00:02,10/05/2018,22/05/2018,2859753,28713,771,672
"Royal Weddings, Then and Now: Princess Diana, Kate Middleton, and Meghan Markle | The New Yorker",The New Yorker,Foreign,7,False,False,False,18:30:55,19/05/2018,22/05/2018,6108992,33091,2430,5045
Prince Harry and Meghan Markle's wedding cake,VOA News,Horror,8,False,False,False,14:53:02,18/05/2018,22/05/2018,1360025,3331,705,306
MCFLY A ÉCRIT UN NOUVEAU SKETCH,Mcfly & Carlito,Foreign,7,False,False,False,08:00:33,20/05/2018,23/05/2018,2471381,202071,5480,7951
"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",Diplo,Comedy,4,False,False,False,14:12:22,21/05/2018,23/05/2018,3695099,241005,5178,13142
Giant Darts Battle | Dude Perfect,Dude Perfect,Anime/Animation,1,False,False,False,21:55:23,21/05/2018,23/05/2018,8523528,296275,5962,23855
En toute honnêteté : Au Restaurant,Lolywood,Family,6,False,False,False,14:00:03,20/05/2018,23/05/2018,1688990,93886,2314,3118
Söz | 47.Bölüm,Söz Dizi,Autos & Vehicles,2,False,False,False,22:22:21,21/05/2018,23/05/2018,2015126,23463,1680,2421
Cardi B - Be Careful [Official Video],Cardi B,Comedy,4,False,False,False,14:01:34,21/05/2018,23/05/2018,6838020,410972,21350,39904
James Corden Explains His Resting Royal Wedding Face,The Late Late Show with James Corden,Foreign,7,False,False,False,05:12:54,22/05/2018,23/05/2018,1813229,31802,1056,986
Sen Anlat Karadeniz 18. Bölüm 2. Fragmanı,Sen Anlat Karadeniz,Foreign,7,False,False,False,11:30:24,22/05/2018,23/05/2018,2520381,47588,714,6625
MOWGLI - Official 1st Trailer,Warner Bros. Pictures,Foreign,7,False,False,False,18:00:16,21/05/2018,23/05/2018,6540492,58546,5892,10843
Cleveland Cavaliers vs Boston Celtics Full Game Highlights / Game 4 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,03:22:23,22/05/2018,23/05/2018,3246276,14974,1178,3398
Rehab: Last Week Tonight with John Oliver (HBO),LastWeekTonight,Foreign,7,False,False,False,06:30:00,21/05/2018,23/05/2018,3111056,66571,1473,5787
"Тимати feat. Егор Крид - Гучи (премьера клипа, 2018)",Тимати,Comedy,4,False,False,False,09:12:47,22/05/2018,23/05/2018,4778385,272458,111144,32074
15-Year-Old Deadpool 2 Actor Julian Dennison Can't See His Own Movie,Jimmy Kimmel Live,Foreign,7,False,False,False,10:00:05,22/05/2018,23/05/2018,1589342,38480,1057,4470
Les Segpa S3 - EP1 C'etait un bon camarade...,les Segpa,Family,6,False,False,False,17:01:13,18/05/2018,23/05/2018,1394617,66146,1492,3355
"BEST MAGIC Lego illusions by Zach King 2018, NEW Magic Tricks Incredible & ZACH KING Ever",Funny Vines,Drama,5,False,False,False,05:06:30,21/05/2018,23/05/2018,2214645,18772,1506,380
Christina Aguilera - Fall In Line (Official Video) ft. Demi Lovato,CAguileraVEVO,Comedy,4,False,False,False,17:00:01,23/05/2018,24/05/2018,1789595,207603,3548,14772
"Il veut un combat avec moi, c'est a vous de décider ( la pêche)",IbraPlus,Anime/Animation,1,False,False,False,12:24:21,21/05/2018,24/05/2018,1431735,74949,4004,23228
ZAYN - Entertainer (Official Video),ZaynVEVO,Comedy,4,False,False,False,16:00:03,23/05/2018,24/05/2018,2331335,270705,4422,22329
MCFLY A ÉCRIT UN NOUVEAU SKETCH,Mcfly & Carlito,Foreign,7,False,False,False,08:00:33,20/05/2018,24/05/2018,2563364,206187,5668,7977
مسلسل رحيم الحلقة 7 السابعة  - بطولة ياسر جلال ونور | Rahim series - Episode 07,Egyptian Arts Group,Foreign,7,False,False,False,22:55:05,22/05/2018,24/05/2018,1637213,9824,928,1085
"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",Diplo,Comedy,4,False,False,False,14:12:22,21/05/2018,24/05/2018,5506412,313097,7345,16383
Giant Darts Battle | Dude Perfect,Dude Perfect,Anime/Animation,1,False,False,False,21:55:23,21/05/2018,24/05/2018,10944812,338803,7424,26285
Çukur 30. Bölüm,Çukur,Drama,5,False,False,False,21:17:50,21/05/2018,24/05/2018,1504524,11986,1695,2142
Kate Middleton Finally Opens Up About Why She Was Not Happy And Tired At Royal Wedding,Don-P News Channel,Drama,5,False,False,False,20:03:12,20/05/2018,24/05/2018,1763038,3249,2703,1112
ROYAL WEDDING — A Bad Lip Reading,Bad Lip Reading,Family,6,False,False,False,20:02:51,22/05/2018,24/05/2018,4455816,147880,2253,6824
Ashton Kutcher Shocks Ellen with Huge Donation,TheEllenShow,Foreign,7,False,False,False,13:00:00,23/05/2018,24/05/2018,1342577,43275,378,2213
Golden State Warriors vs Houston Rockets Full Game Highlights / Game 4 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,03:36:24,23/05/2018,24/05/2018,2863041,17342,1056,6176
Söz | 47.Bölüm,Söz Dizi,Autos & Vehicles,2,False,False,False,22:22:21,21/05/2018,24/05/2018,2611658,26946,2177,2704
ZAYN - Entertainer (Official Video),ZaynVEVO,Comedy,4,False,False,False,16:00:03,23/05/2018,25/05/2018,4817185,376560,8071,27851
"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",JenniferLopezVEVO,Comedy,4,False,False,False,12:00:02,24/05/2018,25/05/2018,2193030,121479,8880,8509
Christina Aguilera - Fall In Line (Official Video) ft. Demi Lovato,CAguileraVEVO,Comedy,4,False,False,False,17:00:01,23/05/2018,25/05/2018,3827320,291516,6611,19034
Sen Anlat Karadeniz 18. Bölüm,Sen Anlat Karadeniz,Foreign,7,False,False,False,21:30:01,23/05/2018,25/05/2018,1557198,21838,1457,2971
مسلسل رحيم الحلقة 8 الثامنة  - بطولة ياسر جلال ونور | Rahim series - Episode 08,Egyptian Arts Group,Foreign,7,False,False,False,22:55:27,23/05/2018,25/05/2018,1493855,9596,826,1003
BTS (방탄소년단) - Airplane pt.2 @BTS COMEBACK SHOW,BANGTANTV,Comedy,4,False,False,False,13:30:04,24/05/2018,25/05/2018,3148043,460016,1201,26352
방탄소년단 - FAKE LOVE (BTS - FAKE LOVE) │BTS COMEBACK SHOW 180524 180524,Mnet K-POP,Foreign,7,False,False,False,13:40:34,24/05/2018,25/05/2018,2415804,301328,4949,16966
"Il veut un combat avec moi, c'est a vous de décider ( la pêche)",IbraPlus,Anime/Animation,1,False,False,False,12:24:21,21/05/2018,25/05/2018,1539456,77190,4188,23927
Ashton Kutcher Shocks Ellen with Huge Donation,TheEllenShow,Foreign,7,False,False,False,13:00:00,23/05/2018,25/05/2018,2195097,59565,596,2926
QUI POSSÈDE LE MEILLEUR JOUET ? (ft Maxenss & Seb),SQUEEZIE,Family,6,False,False,False,16:30:22,25/05/2018,26/05/2018,2240292,183071,3428,8627
Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,Comedy,4,False,False,False,04:00:21,25/05/2018,26/05/2018,4673846,120940,22320,18984
Música pop para trabajar alegre y concentrarse en la oficina en el ordenador o pc - Musica En Ingles,Encanta Música,Comedy,4,False,False,False,15:21:22,24/05/2018,26/05/2018,1503654,9272,1280,567
Summer Lovin' Happened So Fast! DIY Life Hacks and Ideas by Blossom,Blossom,Sci-Fi/Fantasy,11,False,False,False,16:37:03,25/05/2018,26/05/2018,1316670,17414,1376,623
"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",JenniferLopezVEVO,Comedy,4,False,False,False,12:00:02,24/05/2018,26/05/2018,4438121,178166,14780,12253
Carpool Karaoke w/ Adam Levine,The Late Late Show with James Corden,Foreign,7,False,False,False,05:43:21,25/05/2018,26/05/2018,3304617,100368,1415,5472
8 DIY Edible Stress Relievers / DIY Edible Slime Candy,Troom Troom,Sci-Fi/Fantasy,11,False,False,False,19:00:01,25/05/2018,26/05/2018,1766456,23197,1811,1987
Maluma - Hangover (Audio) ft. Prince Royce,MalumaVEVO,Comedy,4,False,False,False,07:00:05,18/05/2018,26/05/2018,1854341,46415,1757,1726
Cleveland Cavaliers vs Boston Celtics Full Game Highlights / Game 6 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,03:08:18,26/05/2018,26/05/2018,1810294,13617,687,3097
ZAYN - Entertainer (Official Video),ZaynVEVO,Comedy,4,False,False,False,16:00:03,23/05/2018,26/05/2018,7128122,443701,10383,31214
Jaden Smith - Icon (Remix) ft. Nicky Jam (Official Video),Jaden Smith,Comedy,4,False,False,False,04:01:07,25/05/2018,26/05/2018,2786252,123576,7861,7650
J. Cole x Lil Pump Interview at The Sheltuh,J. Cole,Comedy,4,False,False,False,16:40:27,25/05/2018,26/05/2018,2929323,146008,1984,31474
23 IDEAS FOR THE BEST KIDS PARTY EVER,5-Minute Crafts,Sci-Fi/Fantasy,11,False,False,False,18:30:00,25/05/2018,26/05/2018,1608400,22075,1673,1182
Guilty or Innocent? | Lele Pons,Lele Pons,Family,6,False,False,False,17:30:00,25/05/2018,26/05/2018,2028368,111029,3459,7306
QUI POSSÈDE LE MEILLEUR JOUET ? (ft Maxenss & Seb),SQUEEZIE,Family,6,False,False,False,16:30:22,25/05/2018,27/05/2018,2916832,211911,4239,9895
Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,Comedy,4,False,False,False,04:00:21,25/05/2018,27/05/2018,6536770,154111,29354,23249
Bastille - Quarter Past Midnight (Visualiser),BastilleVEVO,Comedy,4,False,False,False,18:35:00,09/05/2018,27/05/2018,1425307,30925,584,1339
Fortnite: ALL 53 emotes and dances + Their real life original references [No bonuses],LFP Gaming,Comedy,4,False,False,False,23:38:56,25/05/2018,27/05/2018,2624155,29916,6094,6184
25 AWESOME CRAFTING LIFE HACKS & CREATIVE IDEAS,MR.ROMEO,Sci-Fi/Fantasy,11,False,False,False,11:00:26,18/05/2018,27/05/2018,3817083,8574,3691,170
Maluma - Hangover (Audio) ft. Prince Royce,MalumaVEVO,Comedy,4,False,False,False,07:00:05,18/05/2018,27/05/2018,2761235,48628,2071,1769
Golden State Warriors vs Houston Rockets Full Game Highlights / Game 6 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,03:27:33,27/05/2018,27/05/2018,1316582,9813,721,3678
"ردف فعل وغضب محمد ابو تريكه من تعمد سيرجيــ, ــو رامــ, ــوس اصابة صــ, ــلآح",Mazzika UA,Drama,5,False,False,False,20:07:20,26/05/2018,27/05/2018,1843042,20530,2644,5733
Música pop para trabajar alegre y concentrarse en la oficina en el ordenador o pc - Musica En Ingles,Encanta Música,Comedy,4,False,False,False,15:21:22,24/05/2018,27/05/2018,1924727,13102,1773,907
Ghetto Geasy feat. Flori Mumajesi - Dashni me raki,BABASTARSchannel,Foreign,7,True,False,False,16:00:01,25/05/2018,27/05/2018,1369599,28306,2894,0
"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",JenniferLopezVEVO,Comedy,4,False,False,False,12:00:02,24/05/2018,27/05/2018,5842592,205826,17926,14514
8 DIY Edible Stress Relievers / DIY Edible Slime Candy,Troom Troom,Sci-Fi/Fantasy,11,False,False,False,19:00:01,25/05/2018,27/05/2018,3898265,34600,4161,3313
Tee Grizzley - Jetski Grizzley (ft. Lil Pump) [Official Audio],Tee Grizzley,Foreign,7,False,False,False,04:00:00,11/05/2018,27/05/2018,2497813,37844,1175,1938
30 UNBELIEVABLY COOL THINGS TO MAKE WITH A GLUE GUN AND SAVE YOUR MONEY,5-Minute Crafts,Sci-Fi/Fantasy,11,False,False,False,13:30:00,26/05/2018,27/05/2018,2010714,18823,2051,1161
YOUTUBE WARRIOR 3 vs Jimmy Labeeu & Math se fait des films,Mcfly & Carlito,Foreign,7,False,False,False,08:01:05,27/05/2018,28/05/2018,2027681,183643,2109,13886
Youtube Fight Club - Combat #1 : Ibratv vs Ismael,IbraTV,Anime/Animation,1,False,False,False,11:01:02,26/05/2018,28/05/2018,1735041,128868,10760,10854
تصريح خطير من محمد صلاح يبكى الملايين بعد اصابته من راموس ! انظر ماذا قال !,كوكب المعرفة,Foreign,7,False,False,False,09:58:45,27/05/2018,28/05/2018,3658036,123137,10987,7631
QUI POSSÈDE LE MEILLEUR JOUET ? (ft Maxenss & Seb),SQUEEZIE,Family,6,False,False,False,16:30:22,25/05/2018,28/05/2018,3263726,227401,4633,10402
6IX9INE Tati Feat. DJ SpinKing (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,Comedy,4,False,False,False,18:58:17,27/05/2018,28/05/2018,2327771,204154,6788,28604
CE RAT EST IMMORTEL ? Vrai ou Faux #73,Dr Nozman,Shorts,12,False,False,False,16:07:39,25/05/2018,28/05/2018,1381845,83535,932,28939
Rеаl Маdrid vs Livеrрооl 3-1 Аll Goals & Full Нighlights 26/O5/2O18 HD,World Cup Free,Autos & Vehicles,2,False,False,False,20:53:41,26/05/2018,28/05/2018,3841044,17735,2966,2432
Real Madrid vs Liverpool 3-1 | All Goals & Highlight UCL Final (26/05/2018) HD,NGAKAKU,Anime/Animation,1,False,False,False,21:10:30,26/05/2018,28/05/2018,1468983,4417,1597,867
لن تصدق كيف استقبل كريستيانو رونالدو محمد صلاح مشهد ما كان يصدق لولا انه تم تسجيلة,معلومة l كروية,Anime/Animation,1,False,False,False,00:09:09,27/05/2018,28/05/2018,2929200,48683,5696,7095
Craziest Reaction To Goals Scored In Football,Wrzzer,Anime/Animation,1,False,False,False,06:04:33,27/05/2018,28/05/2018,2566192,21028,1255,741
نهائي الابطال رىـ..ـاال مــ،ـ،ـدر.ىـ.د ولـ.ىـ.فرىـ.،ـول  3-1 🔥جودة عالية🔥 جنون عصام الشوالي,MOuJaZ KooRa TV,Anime/Animation,1,False,False,False,02:39:06,27/05/2018,28/05/2018,2089856,16671,1964,1965
Drake   Im Upset,OVO Sound,Comedy,4,False,False,False,01:27:32,27/05/2018,28/05/2018,2770111,118307,4180,13519
$10 Cheesesteak Vs. $120 Cheesesteak,BuzzFeedVideo,Drama,5,False,False,False,15:00:50,27/05/2018,28/05/2018,1761039,50983,3231,8846
25 AWESOME CRAFTING LIFE HACKS & CREATIVE IDEAS,MR.ROMEO,Sci-Fi/Fantasy,11,False,False,False,11:00:26,18/05/2018,28/05/2018,8307705,17275,7793,413
مسلسل رحيم الحلقة 11 الحادية عشر - بطولة ياسر جلال ونور | Rahim series - Episode 11,Egyptian Arts Group,Foreign,7,False,False,False,23:00:03,26/05/2018,28/05/2018,1325629,8145,428,952
Bastille - Quarter Past Midnight (Visualiser),BastilleVEVO,Comedy,4,False,False,False,18:35:00,09/05/2018,28/05/2018,1792495,32815,714,1344
Film Theory: Willy Wonka and the Golden Ticket SCAM! (Willy Wonka and the Chocolate Factory),The Film Theorists,Autos & Vehicles,2,False,False,False,19:22:30,27/05/2018,28/05/2018,1307660,58421,2603,10159
[CHOREOGRAPHY] BTS (방탄소년단) 'FAKE LOVE' Dance Practice,BANGTANTV,Comedy,4,False,False,False,11:00:03,27/05/2018,28/05/2018,4196932,845046,1948,56047
Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,Comedy,4,False,False,False,04:00:21,25/05/2018,28/05/2018,7776219,175699,33215,26174
Çukur 31. Bölüm 2. Fragman,Çukur,Drama,5,False,False,False,18:37:40,26/05/2018,28/05/2018,1541885,17201,475,1721
Golden State Warriors vs Houston Rockets Full Game Highlights / Game 6 / 2018 NBA Playoffs,MLG Highlights,Anime/Animation,1,False,False,False,03:27:33,27/05/2018,28/05/2018,2773335,15332,1222,4487
Enfant sauvé d'une chute: l’intégralité du témoignage de Mamoudou Gassama sur le plateau de BFMTV,BFMTV,Horror,8,False,False,False,06:03:26,28/05/2018,29/05/2018,1667470,19073,1188,5382
YOUTUBE WARRIOR 3 vs Jimmy Labeeu & Math se fait des films,Mcfly & Carlito,Foreign,7,False,False,False,08:01:05,27/05/2018,29/05/2018,2646480,212162,2645,15456
Malian hero scales Paris building to save child,The Star Online,Horror,8,False,False,False,04:47:33,28/05/2018,29/05/2018,1414015,19031,862,3110
Bloqué dans l'avion,Lolywood,Family,6,False,False,False,14:00:03,27/05/2018,29/05/2018,1521451,99152,2714,1818
6IX9INE Tati Feat. DJ SpinKing (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,Comedy,4,False,False,False,18:58:17,27/05/2018,29/05/2018,5082109,298991,15338,39148
Youtube Fight Club - Combat #1 : Ibratv vs Ismael,IbraTV,Anime/Animation,1,False,False,False,11:01:02,26/05/2018,29/05/2018,1961046,135696,11926,12186
Kaala (Tamil) - Official Trailer | Rajinikanth | Pa Ranjith | Dhanush | Santhosh Narayanan,Wunderbar Studios,Autos & Vehicles,2,False,False,False,13:45:54,28/05/2018,29/05/2018,2867606,130624,17991,7879
Paris hero climbs four-storey building to rescue dangling child,Guardian News,Horror,8,False,False,False,01:01:04,28/05/2018,29/05/2018,1655155,4886,211,1607
[MV] AOA _ Bingle Bangle(빙글뱅글),1theK (원더케이),Comedy,4,False,False,False,09:00:03,28/05/2018,29/05/2018,1935896,131496,5533,11291
تصريح خطير من محمد صلاح يبكى الملايين بعد اصابته من راموس ! انظر ماذا قال !,كوكب المعرفة,Foreign,7,False,False,False,09:58:45,27/05/2018,29/05/2018,5135848,164351,16964,10088
QUI POSSÈDE LE MEILLEUR JOUET ? (ft Maxenss & Seb),SQUEEZIE,Family,6,False,False,False,16:30:22,25/05/2018,29/05/2018,3491901,236695,4881,10793
Sen Anlat Karadeniz 19. Bölüm 2. Fragmanı,Sen Anlat Karadeniz,Foreign,7,False,False,False,09:59:34,28/05/2018,29/05/2018,2017331,33499,619,4548
Film Theory: Willy Wonka and the Golden Ticket SCAM! (Willy Wonka and the Chocolate Factory),The Film Theorists,Autos & Vehicles,2,False,False,False,19:22:30,27/05/2018,29/05/2018,3136522,99326,7214,17041
Real Madrid Cibeles Celebration For Champions League 2018,AshStudio7,Anime/Animation,1,False,False,False,22:00:58,27/05/2018,29/05/2018,1343491,17445,1084,1168
SHINee 샤이니 '데리러 가 (Good Evening)' MV,SMTOWN,Comedy,4,False,False,False,09:00:01,28/05/2018,29/05/2018,3316632,548042,1938,51141
$10 Cheesesteak Vs. $120 Cheesesteak,BuzzFeedVideo,Drama,5,False,False,False,15:00:50,27/05/2018,29/05/2018,3181665,74464,5916,13099
